Date,Russia_Total,Ukraine_Total,Russia_Destroyed,Ukraine_Destroyed,Russia_Damaged,Ukraine_Damaged,Russia_Abandoned,Ukraine_Abandoned,Russia_Captured,Ukraine_Captured,Russia_Tanks,Ukraine_Tanks,Russia_AFV,Ukraine_AFV,Russia_IFV,Ukraine_IFV,Russia_APC,Ukraine_APC,Russia_Artillery,Ukraine_Artillery,Russia_Aircraft,Ukraine_Aircraft,Russia_Vehicles,Ukraine_Vehicles,Russia_Antiair,Ukraine_Antiair,Russia_Engineering,Ukraine_Engineering,Russia_Logistics,Ukraine_Logistics,month
2025-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03
2025-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03
2025-03-29,43,16,39,15,3,0,0,0,1,1,8,0,10,0,9,0,2,4,1,0,4,0,1,1,0,0,1,2,1,2,2025-03
2025-03-30,-15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03
2025-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03
2025-04-01,54,65,45,58,2,0,5,6,2,1,12,6,9,2,22,8,3,16,4,3,1,0,2,6,0,1,1,4,1,4,2025-04
2025-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-06,0,-1,0,0,0,0,0,0,0,0,24,9,11,3,27,13,1,11,5,7,1,0,0,0,3,0,5,5,5,5,2025-04
2025-04-07,89,78,71,61,1,0,6,10,11,7,1,2,2,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2025-04
2025-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-09,0,0,0,0,0,0,0,0,0,0,18,3,10,0,17,5,5,7,2,2,0,0,4,3,1,0,0,2,0,2,2025-04
2025-04-10,57,29,53,22,1,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-13,71,49,64,44,3,0,2,2,2,3,18,9,8,1,21,5,3,0,4,2,0,1,7,0,3,0,2,0,2,0,2025-04
2025-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-16,126,44,121,42,2,0,1,1,2,1,14,4,23,2,58,5,0,11,7,6,1,1,13,4,4,0,2,0,2,2,2025-04
2025-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-19,49,32,48,29,0,2,1,0,0,1,9,2,9,1,20,1,1,8,0,5,0,0,4,4,1,0,0,0,0,0,2025-04
2025-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-22,96,45,90,33,3,2,3,4,0,6,12,3,20,1,38,10,4,6,2,3,0,0,9,10,0,1,0,1,0,1,2025-04
2025-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-25,42,26,41,21,0,0,0,0,3,5,4,2,11,2,6,6,3,4,5,2,0,0,2,0,1,0,1,2,1,2,2025-04
2025-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-28,21,24,18,21,1,0,0,0,2,3,3,1,2,1,5,2,1,7,2,3,0,0,2,0,1,0,1,1,1,1,2025-04
2025-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04
2025-05-01,17,23,17,13,0,2,0,5,0,3,2,0,2,1,0,16,0,1,2,1,0,0,10,2,1,0,2,0,2,0,2025-05
2025-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-03,54,24,50,22,1,0,0,1,3,1,13,5,13,1,10,3,1,4,1,2,1,1,4,1,1,0,0,1,0,2,2025-05
2025-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-07,44,30,44,28,1,0,0,0,0,2,10,3,5,2,6,0,3,7,4,6,0,0,7,0,2,0,2,0,2,1,2025-05
2025-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-10,41,32,40,27,0,0,1,5,0,0,4,5,6,1,14,5,2,3,8,2,0,0,3,0,1,0,0,3,0,3,2025-05
2025-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-13,0,0,0,0,0,0,0,0,0,0,8,4,3,1,20,10,5,7,4,5,0,0,7,0,4,1,6,0,6,2,2025-05
2025-05-14,68,36,64,29,2,0,2,5,0,2,1,0,1,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,2025-05
2025-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-17,22,29,24,24,0,1,0,4,0,0,1,6,0,0,14,1,2,6,1,3,1,1,1,2,2,0,0,2,0,2,2025-05
2025-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-20,26,38,25,29,0,0,1,5,0,4,3,3,6,1,10,4,2,4,1,5,0,0,2,0,0,0,2,1,2,1,2025-05
2025-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-23,41,17,34,16,2,0,0,0,5,1,8,1,6,0,6,1,1,3,4,1,0,0,7,2,2,0,1,1,2,2,2025-05
2025-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-26,37,21,33,18,0,1,1,0,3,2,0,2,1,0,9,3,1,5,3,0,1,0,14,1,0,1,0,0,1,1,2025-05
2025-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-28,0,0,0,0,0,0,0,0,0,0,0,7,10,0,19,0,1,5,3,4,0,0,3,1,0,0,0,0,0,0,2025-05
2025-05-29,85,39,74,34,0,2,9,3,2,0,35,0,2,0,3,0,0,3,1,1,0,0,4,0,0,0,0,0,0,0,2025-05
2025-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05
2025-06-01,31,23,24,17,0,0,5,1,2,5,1,1,8,1,7,4,2,4,2,3,0,0,6,0,1,0,1,0,1,1,2025-06
2025-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-04,46,27,41,21,3,1,0,2,2,3,7,0,3,0,7,5,0,3,1,2,14,0,5,4,1,0,1,3,1,3,2025-06
2025-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-08,20,15,17,15,2,0,0,0,4,1,4,4,3,2,0,1,1,0,0,4,2,0,4,0,2,1,0,0,0,0,2025-06
2025-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-11,25,35,25,29,0,0,0,3,0,3,8,1,0,6,8,1,0,7,2,6,0,0,3,3,0,0,0,2,0,2,2025-06
2025-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-14,26,23,17,21,1,0,0,2,8,0,2,2,1,1,4,1,0,4,2,4,1,0,6,2,0,0,1,0,1,1,2025-06
2025-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-17,29,8,29,10,1,0,0,0,0,0,1,0,4,0,4,0,0,0,1,0,0,0,15,1,0,0,1,0,1,0,2025-06
2025-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-20,31,52,21,43,2,3,2,4,6,2,0,2,4,1,10,6,0,10,3,6,0,0,4,3,1,0,2,1,2,1,2025-06
2025-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-23,20,4,19,1,1,0,0,1,0,2,1,0,0,0,1,0,0,1,2,0,0,0,9,0,1,0,0,0,0,0,2025-06
2025-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-06-29,29,41,27,30,0,1,0,2,2,8,6,4,2,2,5,10,2,4,2,2,0,1,6,4,0,1,1,0,1,0,2025-06
2025-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06
2025-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2025-07
2025-07-02,25,29,22,26,2,1,0,2,1,0,0,3,5,1,4,7,0,5,3,1,1,0,5,1,0,0,1,0,1,1,2025-07
2025-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-05,23,11,20,10,1,0,0,1,2,0,4,0,0,0,5,0,0,3,0,3,2,0,4,1,2,0,0,0,0,0,2025-07
2025-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-08,22,7,22,7,0,0,0,0,0,0,2,0,2,0,4,0,0,0,2,0,0,0,8,1,0,1,0,0,0,0,2025-07
2025-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-11,19,38,19,35,0,0,0,3,0,0,2,3,5,2,2,5,2,4,1,6,0,1,2,0,1,0,2,2,2,3,2025-07
2025-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-15,27,17,24,15,1,0,2,0,0,2,4,4,7,0,5,5,3,3,2,1,0,0,4,1,0,1,0,0,0,0,2025-07
2025-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-18,40,27,31,22,0,0,0,1,9,4,3,3,2,0,8,3,1,1,6,2,0,0,7,1,0,0,0,0,0,1,2025-07
2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-23,16,58,15,55,1,0,0,3,0,0,1,6,1,3,2,4,0,8,2,9,1,0,1,0,1,1,0,0,0,1,2025-07
2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-26,20,16,13,11,1,0,0,0,6,5,2,1,0,0,3,0,1,4,0,0,0,1,3,0,0,0,3,0,3,0,2025-07
2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-28,7,45,5,40,2,1,0,4,0,0,1,5,0,0,2,4,0,8,0,3,0,0,2,4,1,0,1,0,1,0,2025-07
2025-07-29,8,0,8,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-07
2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-07
2025-08-01,14,6,9,5,0,0,0,0,5,1,2,0,1,0,2,0,0,1,2,0,0,0,2,1,0,0,0,1,0,1,2025-08
2025-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-04,12,4,11,0,0,0,0,0,1,4,4,0,2,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2025-08
2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-08,16,31,15,29,0,0,0,1,1,1,2,5,5,0,6,2,0,4,0,3,0,0,3,0,0,0,0,1,0,2,2025-08
2025-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-11,12,8,8,7,0,0,2,0,2,1,1,1,1,0,2,0,0,1,1,0,0,0,3,1,0,0,1,0,1,0,2025-08
2025-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-14,24,34,21,29,0,0,1,4,2,1,6,4,4,1,1,4,0,4,2,3,0,0,8,5,0,1,0,1,0,2,2025-08
2025-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-17,30,6,22,5,2,0,0,0,6,1,2,0,4,0,5,0,0,0,2,1,1,0,8,1,0,0,0,0,0,0,2025-08
2025-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-20,18,39,14,38,0,0,2,1,2,0,5,4,3,0,1,1,0,4,1,3,0,0,7,6,0,1,0,0,0,1,2025-08
2025-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-23,27,15,22,14,0,0,0,0,5,1,4,0,3,0,1,0,2,0,2,1,0,0,6,2,1,0,0,0,0,0,2025-08
2025-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-26,12,49,11,44,0,1,0,3,1,1,1,10,0,1,0,0,0,5,7,3,0,1,4,8,0,1,0,1,0,1,2025-08
2025-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-29,36,5,34,3,1,2,0,0,1,0,4,0,4,0,3,0,1,0,7,0,0,0,10,0,1,0,1,0,2,0,2025-08
2025-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08
2025-09-01,13,6,12,5,0,0,1,1,0,0,1,0,0,0,3,1,1,0,5,0,2,0,1,0,0,0,0,0,0,0,2025-09
2025-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-04,26,32,30,32,0,0,0,1,0,1,1,4,4,0,5,2,0,7,3,6,0,0,9,1,1,0,0,0,0,1,2025-09
2025-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-07,24,10,19,9,2,1,1,0,2,0,4,1,3,0,6,0,1,2,1,0,0,0,3,4,2,0,0,0,0,0,2025-09
2025-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-10,36,53,33,46,0,1,0,6,3,0,7,4,1,1,10,1,2,5,4,5,1,0,9,8,0,1,0,0,0,0,2025-09
2025-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-12,26,19,25,18,0,0,0,0,1,1,8,2,3,0,3,0,1,3,1,4,0,1,7,2,0,0,0,0,0,0,2025-09
2025-09-13,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-17,15,46,13,43,1,1,0,0,2,3,4,5,0,0,0,6,1,6,3,6,0,0,6,3,0,1,0,1,0,4,2025-09
2025-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-20,39,17,34,14,0,0,0,0,5,3,3,3,3,0,4,3,0,0,1,2,0,0,16,5,1,1,1,1,1,1,2025-09
2025-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-23,37,44,34,40,0,0,2,1,1,3,3,2,2,0,3,1,1,3,0,0,1,0,0,0,0,2,1,0,1,3,2025-09
2025-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-26,13,7,11,7,3,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,3,0,6,1,3,0,0,1,0,1,2025-09
2025-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-09
2025-09-30,45,50,56,43,1,1,0,5,0,1,6,10,12,1,12,0,1,7,3,10,1,0,9,1,0,1,0,0,0,0,2025-09
2025-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10
2025-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10
2025-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-10
